DATE,GT10 Govt,GT2 Govt,10-feb
1993-12-13,5.761,4.216,1.545
1993-12-14,5.815,4.232,1.583
1993-12-15,5.796,4.19,1.606
1993-12-16,5.813,4.199,1.614
1993-12-17,5.764,4.156,1.608
1993-12-20,5.806,4.207,1.599
1993-12-21,5.815,4.206,1.609
1993-12-22,5.708,4.176,1.532
1993-12-23,5.691,4.184,1.507
1993-12-24,5.691,4.201,1.49
1993-12-27,5.685,4.184,1.501
1993-12-28,5.679,4.176,1.503
1993-12-29,5.696,4.201,1.495
1993-12-30,5.789,4.25,1.539
1993-12-31,5.794,4.234,1.56
1994-01-03,5.908,4.316,1.592
1994-01-04,5.828,4.266,1.562
1994-01-05,5.869,4.283,1.586
1994-01-06,5.803,4.208,1.595
1994-01-07,5.651,4.058,1.593
1994-01-10,5.647,4.066,1.581
1994-01-11,5.621,4.041,1.58
1994-01-12,5.568,4.024,1.544
1994-01-13,5.679,4.107,1.572
1994-01-14,5.726,4.131,1.595
1994-01-17,5.745,4.14,1.605
1994-01-18,5.691,4.097,1.594
1994-01-19,5.713,4.089,1.624
1994-01-20,5.666,4.021,1.645
1994-01-21,5.681,4.054,1.627
1994-01-24,5.702,4.062,1.64
1994-01-25,5.743,4.078,1.665
1994-01-26,5.715,4.115,1.6
1994-01-27,5.674,4.107,1.567
1994-01-28,5.634,4.091,1.543
1994-01-31,5.642,4.124,1.518
1994-02-01,5.739,4.198,1.541
1994-02-02,5.709,4.182,1.527
1994-02-03,5.773,4.281,1.492
1994-02-04,5.871,4.391,1.48
1994-02-07,5.932,4.408,1.524
1994-02-08,5.983,4.425,1.558
